City,crime,Age_Group,Gender,2023,2024
Kanpur,ASSAULT,40-49,M,0.5842217007355749,0.5084964442408254
Kanpur,ASSAULT,40-49,X,0.0,0.0
Kanpur,ASSAULT,50-59,F,0.9283744755369132,1.4198792819771886
Kanpur,ASSAULT,50-59,M,0.52355550509791,0.6148212825614645
Kanpur,ASSAULT,50-59,X,0.0,0.0
Kanpur,ASSAULT,60-69,F,0.6108216890757553,1.3106507003582968
Kanpur,ASSAULT,60-69,M,0.34447869607119075,0.6768592363168235
Kanpur,ASSAULT,60-69,X,0.0,0.0
Kanpur,ASSAULT,70-79,F,0.9511986963169519,1.4044363653922454
Kanpur,ASSAULT,70-79,M,0.6091717000942213,0.7952151953065343
Kanpur,ASSAULT,70-79,X,0.0,0.0
Kanpur,BURGLARY,10-19,F,0.4952890169415999,1.0368574617389217
Kanpur,BURGLARY,10-19,M,0.2452947771881237,0.5000560968281036
Kanpur,BURGLARY,10-19,X,0.0,0.0
Kanpur,BURGLARY,20-29,F,0.23028328129834785,0.9699988918941735
Kanpur,BURGLARY,20-29,M,0.1463074953204414,0.47868517687273626
Kanpur,BURGLARY,20-29,X,0.0,0.0
Kanpur,BURGLARY,30-39,F,0.3877371930263113,0.5835659394298682
Kanpur,BURGLARY,30-39,M,0.15924903787873196,0.2862724923060267
Kanpur,BURGLARY,30-39,X,0.0,0.0
Kanpur,BURGLARY,40-49,F,0.37093731609128794,0.665335974665962
Kanpur,BURGLARY,40-49,M,0.3001988167476039,0.288900277361745
Kanpur,BURGLARY,40-49,X,0.0,0.0
Kanpur,BURGLARY,50-59,F,0.5298023932227197,0.8388171165489958
Kanpur,BURGLARY,50-59,M,0.2813268047336868,0.36039450507534004
Kanpur,BURGLARY,50-59,X,0.0,0.0
Kanpur,BURGLARY,60-69,F,0.3062123135786059,0.7868372931680061
Kanpur,BURGLARY,60-69,M,0.17650704197207334,0.4046369039479929
Kanpur,BURGLARY,60-69,X,0.0,0.0
Kanpur,BURGLARY,70-79,F,0.512856025089492,0.821999272828098
Kanpur,BURGLARY,70-79,M,0.31239837065807524,0.464102269785049
Kanpur,BURGLARY,70-79,X,0.0,0.0
Kanpur,COUNTERFEITING,10-19,F,0.7885551549688133,1.3237127020372328
Kanpur,COUNTERFEITING,10-19,M,0.4297187819410655,0.6401616381567596
Kanpur,COUNTERFEITING,10-19,X,0.0,0.0
Kanpur,COUNTERFEITING,20-29,F,0.44805056752011857,1.2522988136273125
Kanpur,COUNTERFEITING,20-29,M,0.2913728715618589,0.6195121274357334
Kanpur,COUNTERFEITING,20-29,X,0.0,0.0
Kanpur,COUNTERFEITING,30-39,F,0.5738279046229628,0.7572759836952714
Kanpur,COUNTERFEITING,30-39,M,0.25646348290005005,0.3757463538019463
Kanpur,COUNTERFEITING,30-39,X,0.0,0.0
Kanpur,COUNTERFEITING,40-49,F,0.632944697245307,0.9124154013678819
Kanpur,COUNTERFEITING,40-49,M,0.5117831324612798,0.4021982673567308
Kanpur,COUNTERFEITING,40-49,X,0.0,0.0
Kanpur,COUNTERFEITING,50-59,F,0.7939206453083721,1.1051276641336154
Kanpur,COUNTERFEITING,50-59,M,0.4531679105614727,0.4796103607200315
Kanpur,COUNTERFEITING,50-59,X,0.0,0.0
Kanpur,COUNTERFEITING,60-69,F,0.5298583644891914,1.0080704383874155
Kanpur,COUNTERFEITING,60-69,M,0.29835030874337004,0.5224810020500428
Kanpur,COUNTERFEITING,60-69,X,0.0,0.0
Kanpur,COUNTERFEITING,70-79,F,0.8245143308933605,1.094481499142468
Kanpur,COUNTERFEITING,70-79,M,0.5320065228577588,0.621201084955844
Kanpur,COUNTERFEITING,70-79,X,0.0,0.0
Kanpur,CYBERCRIME,10-19,F,0.8905870624967498,1.8012922192066652
Kanpur,CYBERCRIME,10-19,M,0.47836824309305287,0.870495231664948
Kanpur,CYBERCRIME,10-19,X,0.0,0.0
Kanpur,CYBERCRIME,20-29,F,0.49254578457365406,1.697859020546705
Kanpur,CYBERCRIME,20-29,M,0.31996344573151286,0.8395319021380492
Kanpur,CYBERCRIME,20-29,X,0.0,0.0
Kanpur,CYBERCRIME,30-39,F,0.6513798909898021,1.0234971809655242
Kanpur,CYBERCRIME,30-39,M,0.2873484504909164,0.5057212711227875
Kanpur,CYBERCRIME,30-39,X,0.0,0.0
Kanpur,CYBERCRIME,40-49,F,0.6931228551485833,1.2088706853620652
Kanpur,CYBERCRIME,40-49,M,0.5603420387946292,0.529950201375125
Kanpur,CYBERCRIME,40-49,X,0.0,0.0
Kanpur,CYBERCRIME,50-59,F,0.9001138782584968,1.485284159822578
Kanpur,CYBERCRIME,50-59,M,0.5056392502646341,0.6420184957903907
Kanpur,CYBERCRIME,50-59,X,0.0,0.0
Kanpur,CYBERCRIME,60-69,F,0.5957007007829896,1.369524828425483
Kanpur,CYBERCRIME,60-69,M,0.3354336528918618,0.7079644735670391
Kanpur,CYBERCRIME,60-69,X,0.0,0.0
Kanpur,CYBERCRIME,70-79,F,0.917580062863578,1.4651298774068273
Kanpur,CYBERCRIME,70-79,M,0.5860873396406574,0.8302352447048116
Kanpur,CYBERCRIME,70-79,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,10-19,F,0.5432304475997274,0.942886396879563
Kanpur,DOMESTIC VIOLENCE,10-19,M,0.3021182576503111,0.45768870492619795
Kanpur,DOMESTIC VIOLENCE,10-19,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,20-29,F,0.3210506875405675,0.8938450163862774
Kanpur,DOMESTIC VIOLENCE,20-29,M,0.20959181525818618,0.44409068535860047
Kanpur,DOMESTIC VIOLENCE,20-29,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,30-39,F,0.3884660968748471,0.5392667986880553
Kanpur,DOMESTIC VIOLENCE,30-39,M,0.17720774105372816,0.2684746296630172
Kanpur,DOMESTIC VIOLENCE,30-39,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,40-49,F,0.4422216830485013,0.6552320619087463
Kanpur,DOMESTIC VIOLENCE,40-49,M,0.3578436899006589,0.28881320425155155
Kanpur,DOMESTIC VIOLENCE,40-49,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,50-59,F,0.5394270799845768,0.7928123838547894
Kanpur,DOMESTIC VIOLENCE,50-59,M,0.31332416965498666,0.34388765872531024
Kanpur,DOMESTIC VIOLENCE,50-59,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,60-69,F,0.3721852359532566,0.7168083152229411
Kanpur,DOMESTIC VIOLENCE,60-69,M,0.20880381584082028,0.3732257371244754
Kanpur,DOMESTIC VIOLENCE,60-69,X,0.0,0.0
Kanpur,DOMESTIC VIOLENCE,70-79,F,0.5688231193362943,0.7834532466727954
Kanpur,DOMESTIC VIOLENCE,70-79,M,0.3718201806511329,0.4456964576399254
Kanpur,DOMESTIC VIOLENCE,70-79,X,0.0,0.0
Kanpur,DRUG OFFENSE,10-19,F,0.9343714022148871,1.7261218137026297
Kanpur,DRUG OFFENSE,10-19,M,0.492648823959337,0.8355236704408517
Kanpur,DRUG OFFENSE,10-19,X,0.0,0.0
Kanpur,DRUG OFFENSE,20-29,F,0.4958341169398549,1.6280122629405138
Kanpur,DRUG OFFENSE,20-29,M,0.3199211023794326,0.8065387231568774
Kanpur,DRUG OFFENSE,20-29,X,0.0,0.0
Kanpur,DRUG OFFENSE,30-39,F,0.6979386241715692,0.9803953820130007
Kanpur,DRUG OFFENSE,30-39,M,0.3028989140188616,0.4847991407678511
Kanpur,DRUG OFFENSE,30-39,X,0.0,0.0
Kanpur,DRUG OFFENSE,40-49,F,0.7307137031471977,1.159417746463157
Kanpur,DRUG OFFENSE,40-49,M,0.5920741804687331,0.508928768310415
Kanpur,DRUG OFFENSE,40-49,X,0.0,0.0
Kanpur,DRUG OFFENSE,50-59,F,0.9622207149544079,1.4246832465221464
Kanpur,DRUG OFFENSE,50-59,M,0.5357570093731705,0.6162343280570006
Kanpur,DRUG OFFENSE,50-59,X,0.0,0.0
Kanpur,DRUG OFFENSE,60-69,F,0.6121950941466625,1.3138226667230182
Kanpur,DRUG OFFENSE,60-69,M,0.34824946228157794,0.6800568464993629
Kanpur,DRUG OFFENSE,60-69,X,0.0,0.0
Kanpur,DRUG OFFENSE,70-79,F,0.9720912708932986,1.4077515492517874
Kanpur,DRUG OFFENSE,70-79,M,0.6154645359383992,0.7980427583496306
Kanpur,DRUG OFFENSE,70-79,X,0.0,0.0
Kanpur,EXTORTION,10-19,F,0.7542463001864338,1.3918939310301273
Kanpur,EXTORTION,10-19,M,0.4069616459536093,0.6757098551795158
Kanpur,EXTORTION,10-19,X,0.0,0.0
Kanpur,EXTORTION,20-29,F,0.4201110309548032,1.3184985302095755
Kanpur,EXTORTION,20-29,M,0.27352856511475715,0.6552565920330882
Kanpur,EXTORTION,20-29,X,0.0,0.0
Kanpur,EXTORTION,30-39,F,0.5502420160306113,0.7940431411059078
Kanpur,EXTORTION,30-39,M,0.2436267033306161,0.39483555497281353
Kanpur,EXTORTION,30-39,X,0.0,0.0
Kanpur,EXTORTION,40-49,F,0.5900512281759598,0.9585753294897007
Kanpur,EXTORTION,40-49,M,0.4773952010990677,0.4217915224575608
Kanpur,EXTORTION,40-49,X,0.0,0.0
Kanpur,EXTORTION,50-59,F,0.760787074764244,1.164890033835189
Kanpur,EXTORTION,50-59,M,0.42893055728521023,0.5045642526772914
Kanpur,EXTORTION,50-59,X,0.0,0.0
Kanpur,EXTORTION,60-69,F,0.5046830629112147,1.0573357581052985
Kanpur,EXTORTION,60-69,M,0.2840278254188239,0.5502254340221796
Kanpur,EXTORTION,60-69,X,0.0,0.0
Kanpur,EXTORTION,70-79,F,0.7786648251437911,1.1498469204768567
Kanpur,EXTORTION,70-79,M,0.49897439804858273,0.6539943498873778
Kanpur,EXTORTION,70-79,X,0.0,0.0
Kanpur,FIREARM OFFENSE,10-19,F,0.29779875474357537,0.4991344455181072
Kanpur,FIREARM OFFENSE,10-19,M,0.14018340228399123,0.23900491093594328
Kanpur,FIREARM OFFENSE,10-19,X,0.0,0.0
Kanpur,FIREARM OFFENSE,20-29,F,0.12290584399419674,0.46409242252314387
Kanpur,FIREARM OFFENSE,20-29,M,0.07660086200517767,0.2270172381011731
Kanpur,FIREARM OFFENSE,20-29,X,0.0,0.0
Kanpur,FIREARM OFFENSE,30-39,F,0.24302043107919064,0.28194735346793864
Kanpur,FIREARM OFFENSE,30-39,M,0.09590588736347605,0.13743857112761906
Kanpur,FIREARM OFFENSE,30-39,X,0.0,0.0
Kanpur,FIREARM OFFENSE,40-49,F,0.22084981679437973,0.3152728464535866
Kanpur,FIREARM OFFENSE,40-49,M,0.17885379837409265,0.13720176612994675
Kanpur,FIREARM OFFENSE,40-49,X,0.0,0.0
Kanpur,FIREARM OFFENSE,50-59,F,0.32990600017574245,0.39937863856453604
Kanpur,FIREARM OFFENSE,50-59,M,0.17021590777215698,0.1721864559153098
Kanpur,FIREARM OFFENSE,50-59,X,0.0,0.0
Kanpur,FIREARM OFFENSE,60-69,F,0.17417748367179203,0.3812088711404899
Kanpur,FIREARM OFFENSE,60-69,M,0.10217116221657369,0.19421030882867915
Kanpur,FIREARM OFFENSE,60-69,X,0.0,0.0
Kanpur,FIREARM OFFENSE,70-79,F,0.3118047682157486,0.394318575994826
Kanpur,FIREARM OFFENSE,70-79,M,0.18483361969033835,0.2212791517524053
Kanpur,FIREARM OFFENSE,70-79,X,0.0,0.0
Kanpur,FRAUD,10-19,F,0.7355511570537038,1.2820460334016872
Kanpur,FRAUD,10-19,M,0.3825924666994148,0.6185419857109461
Kanpur,FRAUD,10-19,X,0.0,0.0
Kanpur,FRAUD,20-29,F,0.37983747870039364,1.2052750278772995
Kanpur,FRAUD,20-29,M,0.2446305729856128,0.5947074791509126
Kanpur,FRAUD,20-29,X,0.0,0.0
Kanpur,FRAUD,30-39,F,0.5560875899139232,0.7296317908178427
Kanpur,FRAUD,30-39,M,0.23794577270746003,0.35988070145325013
Kanpur,FRAUD,30-39,X,0.0,0.0
Kanpur,FRAUD,40-49,F,0.5722481747295096,0.8554927674789381
Kanpur,FRAUD,40-49,M,0.4627847390627967,0.37552285609553676
Kanpur,FRAUD,40-49,X,0.0,0.0
Kanpur,FRAUD,50-59,F,0.7640869511462114,1.0543999850205599
Kanpur,FRAUD,50-59,M,0.42043929705602867,0.4565487360399997
Kanpur,FRAUD,50-59,X,0.0,0.0
Kanpur,FRAUD,60-69,F,0.4729253277920977,0.977704366918517
Kanpur,FRAUD,60-69,M,0.26922373665587496,0.5040497255217471
Kanpur,FRAUD,60-69,X,0.0,0.0
Kanpur,FRAUD,70-79,F,0.7669263418428763,1.0435131489690268
Kanpur,FRAUD,70-79,M,0.4810724701845529,0.5900448859383286
Kanpur,FRAUD,70-79,X,0.0,0.0
Kanpur,HOMICIDE,10-19,F,0.5747767917159949,1.0435882556147562
Kanpur,HOMICIDE,10-19,M,0.2999438006561985,0.5050922847690861
Kanpur,HOMICIDE,10-19,X,0.0,0.0
Kanpur,HOMICIDE,20-29,F,0.2995205624262355,0.9860876789484172
Kanpur,HOMICIDE,20-29,M,0.19346303228585365,0.4884410197657723
Kanpur,HOMICIDE,20-29,X,0.0,0.0
Kanpur,HOMICIDE,30-39,F,0.4311347074247579,0.5934252058883863
Kanpur,HOMICIDE,30-39,M,0.1849780184638594,0.2940377643329645
Kanpur,HOMICIDE,30-39,X,0.0,0.0
Kanpur,HOMICIDE,40-49,F,0.440795031082035,0.7080823139409198
Kanpur,HOMICIDE,40-49,M,0.3561315932248033,0.3101448260665182
Kanpur,HOMICIDE,40-49,X,0.0,0.0
Kanpur,HOMICIDE,50-59,F,0.5928012653416416,0.8660071658267703
Kanpur,HOMICIDE,50-59,M,0.32557511394826955,0.3739604078838763
Kanpur,HOMICIDE,50-59,X,0.0,0.0
Kanpur,HOMICIDE,60-69,F,0.3726604318455412,0.7908682194804062
Kanpur,HOMICIDE,60-69,M,0.21115182189283735,0.4101093199906603
Kanpur,HOMICIDE,60-69,X,0.0,0.0
Kanpur,HOMICIDE,70-79,F,0.5931939096244275,0.8511479106560154
Kanpur,HOMICIDE,70-79,M,0.37216219387888494,0.4834160340467545
Kanpur,HOMICIDE,70-79,X,0.0,0.0
Kanpur,IDENTITY THEFT,10-19,F,0.14173873347813531,0.6222016581526202
Kanpur,IDENTITY THEFT,10-19,M,0.06307627055133175,0.29853638175355984
Kanpur,IDENTITY THEFT,10-19,X,0.0,0.0
Kanpur,IDENTITY THEFT,20-29,F,0.05207909233507194,0.5765360416532095
Kanpur,IDENTITY THEFT,20-29,M,0.03276219909604652,0.28293353344263145
Kanpur,IDENTITY THEFT,20-29,X,0.0,0.0
Kanpur,IDENTITY THEFT,30-39,F,0.11460750418918192,0.3460740284128132
Kanpur,IDENTITY THEFT,30-39,M,0.04313184588757437,0.16811494591711754
Kanpur,IDENTITY THEFT,30-39,X,0.0,0.0
Kanpur,IDENTITY THEFT,40-49,F,0.08451294876554286,0.3762909685066259
Kanpur,IDENTITY THEFT,40-49,M,0.06805012876685529,0.16035675951891828
Kanpur,IDENTITY THEFT,40-49,X,0.0,0.0
Kanpur,IDENTITY THEFT,50-59,F,0.15511881977707834,0.49074942931834936
Kanpur,IDENTITY THEFT,50-59,M,0.07385186257868545,0.20849257472796529
Kanpur,IDENTITY THEFT,50-59,X,0.0,0.0
Kanpur,IDENTITY THEFT,60-69,F,0.0834153944998477,0.46846645106997215
Kanpur,IDENTITY THEFT,60-69,M,0.04787122154298922,0.23903598115291827
Kanpur,IDENTITY THEFT,60-69,X,0.0,0.0
Kanpur,IDENTITY THEFT,70-79,F,0.13356507175639196,0.47317880463926837
Kanpur,IDENTITY THEFT,70-79,M,0.074580436483176,0.26602433359499267
Kanpur,IDENTITY THEFT,70-79,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,10-19,F,1.0659952612920542,1.9646327697301438
Kanpur,ILLEGAL POSSESSION,10-19,M,0.5731266637464869,0.9488459237237885
Kanpur,ILLEGAL POSSESSION,10-19,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,20-29,F,0.5898533905026823,1.8529200002681179
Kanpur,ILLEGAL POSSESSION,20-29,M,0.38315215183170614,0.915425805718562
Kanpur,ILLEGAL POSSESSION,20-29,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,30-39,F,0.7818441657111643,1.118954515458524
Kanpur,ILLEGAL POSSESSION,30-39,M,0.34496302038057414,0.5532204448124893
Kanpur,ILLEGAL POSSESSION,30-39,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,40-49,F,0.8386976128591895,1.3276416927241537
Kanpur,ILLEGAL POSSESSION,40-49,M,0.678124764595963,0.5831024744983604
Kanpur,ILLEGAL POSSESSION,40-49,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,50-59,F,1.0798875977310045,1.6242474634394446
Kanpur,ILLEGAL POSSESSION,50-59,M,0.608152847892182,0.7031346181914975
Kanpur,ILLEGAL POSSESSION,50-59,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,60-69,F,0.7096216507422661,1.495255284082416
Kanpur,ILLEGAL POSSESSION,60-69,M,0.40002924150923164,0.7728002236577278
Kanpur,ILLEGAL POSSESSION,60-69,X,0.0,0.0
Kanpur,ILLEGAL POSSESSION,70-79,F,1.1059073435896782,1.6051348808945902
Kanpur,ILLEGAL POSSESSION,70-79,M,0.7072214360533171,0.9095041351915414
Kanpur,ILLEGAL POSSESSION,70-79,X,0.0,0.0
Kanpur,KIDNAPPING,10-19,F,0.6725918862232122,1.074601635240624
Kanpur,KIDNAPPING,10-19,M,0.33645103428026574,0.5195504451933186
Kanpur,KIDNAPPING,10-19,X,0.0,0.0
Kanpur,KIDNAPPING,20-29,F,0.3184982714655078,1.0122850588961014
Kanpur,KIDNAPPING,20-29,M,0.20096750914328654,0.5009638381858593
Kanpur,KIDNAPPING,20-29,X,0.0,0.0
Kanpur,KIDNAPPING,30-39,F,0.5285563539075026,0.6075716827160094
Kanpur,KIDNAPPING,30-39,M,0.21954685701673196,0.2997838515986013
Kanpur,KIDNAPPING,30-39,X,0.0,0.0
Kanpur,KIDNAPPING,40-49,F,0.5269508640586095,0.7139065736539343
Kanpur,KIDNAPPING,40-49,M,0.4274798382086008,0.3118596551549869
Kanpur,KIDNAPPING,40-49,X,0.0,0.0
Kanpur,KIDNAPPING,50-59,F,0.7234458955992011,0.8822470737533893
Kanpur,KIDNAPPING,50-59,M,0.3917146898841998,0.38019904969239704
Kanpur,KIDNAPPING,50-59,X,0.0,0.0
Kanpur,KIDNAPPING,60-69,F,0.41769883235900473,0.815394693692191
Kanpur,KIDNAPPING,60-69,M,0.24291734031695783,0.42154017973009295
Kanpur,KIDNAPPING,60-69,X,0.0,0.0
Kanpur,KIDNAPPING,70-79,F,0.7130707424539886,0.866829707084868
Kanpur,KIDNAPPING,70-79,M,0.43922496114799425,0.49125654373465255
Kanpur,KIDNAPPING,70-79,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,10-19,F,0.3262314999856441,0.7302241439514017
Kanpur,PUBLIC INTOXICATION,10-19,M,0.16586724493941338,0.3549848776294705
Kanpur,PUBLIC INTOXICATION,10-19,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,20-29,F,0.1617406493982229,0.6905946314671298
Kanpur,PUBLIC INTOXICATION,20-29,M,0.10373192294246185,0.3439867032351738
Kanpur,PUBLIC INTOXICATION,20-29,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,30-39,F,0.24771105054857198,0.4120782558897014
Kanpur,PUBLIC INTOXICATION,30-39,M,0.10403929218487458,0.20440806224733743
Kanpur,PUBLIC INTOXICATION,30-39,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,40-49,F,0.2401364678439573,0.48932447913933425
Kanpur,PUBLIC INTOXICATION,40-49,M,0.19381669213299532,0.2129129927106818
Kanpur,PUBLIC INTOXICATION,40-49,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,50-59,F,0.33983113010301624,0.6043106588752101
Kanpur,PUBLIC INTOXICATION,50-59,M,0.18235052362526122,0.2594432663024357
Kanpur,PUBLIC INTOXICATION,50-59,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,60-69,F,0.20980284227792478,0.5499006541514139
Kanpur,PUBLIC INTOXICATION,60-69,M,0.11922425544267963,0.28643235077638446
Kanpur,PUBLIC INTOXICATION,60-69,X,0.0,0.0
Kanpur,PUBLIC INTOXICATION,70-79,F,0.33099316734918605,0.5886956719035176
Kanpur,PUBLIC INTOXICATION,70-79,M,0.2039382487898775,0.3353147124065376
Kanpur,PUBLIC INTOXICATION,70-79,X,0.0,0.0
Kanpur,ROBBERY,10-19,F,0.7283023288018338,1.3293807353029503
Kanpur,ROBBERY,10-19,M,0.3822834939403283,0.6430630424354129
Kanpur,ROBBERY,10-19,X,0.0,0.0
Kanpur,ROBBERY,20-29,F,0.3829681854367669,1.2550401863019198
Kanpur,ROBBERY,20-29,M,0.24673757392023674,0.6213570129889385
Kanpur,ROBBERY,20-29,X,0.0,0.0
Kanpur,ROBBERY,30-39,F,0.5464339994278108,0.754321938030714
Kanpur,ROBBERY,30-39,M,0.23615272655612587,0.37312248397122927
Kanpur,ROBBERY,30-39,X,0.0,0.0
Kanpur,ROBBERY,40-49,F,0.5695057414050045,0.8958434599772062
Kanpur,ROBBERY,40-49,M,0.461339003282043,0.39227631351944947
Kanpur,ROBBERY,40-49,X,0.0,0.0
Kanpur,ROBBERY,50-59,F,0.7526993737415855,1.0986175153046083
Kanpur,ROBBERY,50-59,M,0.41787170486779657,0.4742411744825819
Kanpur,ROBBERY,50-59,X,0.0,0.0
Kanpur,ROBBERY,60-69,F,0.4747179964452676,1.0086130363900756
Kanpur,ROBBERY,60-69,M,0.27039099193268745,0.5223192086005286
Kanpur,ROBBERY,60-69,X,0.0,0.0
Kanpur,ROBBERY,70-79,F,0.7588994587488049,1.0806984021209902
Kanpur,ROBBERY,70-79,M,0.47920705837267547,0.6132190140566711
Kanpur,ROBBERY,70-79,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,10-19,F,0.1912401576620887,0.6982775480117734
Kanpur,SEXUAL ASSAULT,10-19,M,0.09378853316674848,0.34050478454483246
Kanpur,SEXUAL ASSAULT,10-19,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,20-29,F,0.0875604143847025,0.6602430102772975
Kanpur,SEXUAL ASSAULT,20-29,M,0.05758907786857298,0.3302262809937735
Kanpur,SEXUAL ASSAULT,20-29,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,30-39,F,0.14342057483493148,0.3903256029774691
Kanpur,SEXUAL ASSAULT,30-39,M,0.05803432127836093,0.19366240759940306
Kanpur,SEXUAL ASSAULT,30-39,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,40-49,F,0.11693879758119975,0.4601224641132665
Kanpur,SEXUAL ASSAULT,40-49,M,0.09461183408775677,0.19795020171883432
Kanpur,SEXUAL ASSAULT,40-49,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,50-59,F,0.1964895862918028,0.5758492916378354
Kanpur,SEXUAL ASSAULT,50-59,M,0.09854252317577882,0.2450502751330343
Kanpur,SEXUAL ASSAULT,50-59,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,60-69,F,0.12189407798992702,0.5206472837398507
Kanpur,SEXUAL ASSAULT,60-69,M,0.06799860403680605,0.2722465203744277
Kanpur,SEXUAL ASSAULT,60-69,X,0.0,0.0
Kanpur,SEXUAL ASSAULT,70-79,F,0.17683624312124369,0.5524194000625714
Kanpur,SEXUAL ASSAULT,70-79,M,0.10493062061180825,0.31559159608629095
Kanpur,SEXUAL ASSAULT,70-79,X,0.0,0.0
Kanpur,SHOPLIFTING,10-19,F,0.4900392061543302,0.9886222003359955
Kanpur,SHOPLIFTING,10-19,M,0.2528247129996046,0.47602504623113606
Kanpur,SHOPLIFTING,10-19,X,0.0,0.0
Kanpur,SHOPLIFTING,20-29,F,0.2490991412912686,0.9267155731649335
Kanpur,SHOPLIFTING,20-29,M,0.15909557103904473,0.45640510232868864
Kanpur,SHOPLIFTING,20-29,X,0.0,0.0
Kanpur,SHOPLIFTING,30-39,F,0.37327408140188295,0.5583981389707999
Kanpur,SHOPLIFTING,30-39,M,0.1590862413340077,0.27417180852242445
Kanpur,SHOPLIFTING,30-39,X,0.0,0.0
Kanpur,SHOPLIFTING,40-49,F,0.381861616095428,0.6440571371120007
Kanpur,SHOPLIFTING,40-49,M,0.3091641832671713,0.2806660862208363
Kanpur,SHOPLIFTING,40-49,X,0.0,0.0
Kanpur,SHOPLIFTING,50-59,F,0.5130436401110289,0.8033860082031842
Kanpur,SHOPLIFTING,50-59,M,0.2820765645861072,0.34599908287254677
Kanpur,SHOPLIFTING,50-59,X,0.0,0.0
Kanpur,SHOPLIFTING,60-69,F,0.315695767823973,0.751334054098407
Kanpur,SHOPLIFTING,60-69,M,0.18095519875219446,0.38617173336327143
Kanpur,SHOPLIFTING,60-69,X,0.0,0.0
Kanpur,SHOPLIFTING,70-79,F,0.5122592677034316,0.7896323902914283
Kanpur,SHOPLIFTING,70-79,M,0.32029325627017763,0.4458842242523646
Kanpur,SHOPLIFTING,70-79,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,10-19,F,0.29319095602554834,0.4443965721185158
Kanpur,TRAFFIC VIOLATION,10-19,M,0.15822156927394135,0.2171327975729031
Kanpur,TRAFFIC VIOLATION,10-19,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,20-29,F,0.1619189746038518,0.4216351307152968
Kanpur,TRAFFIC VIOLATION,20-29,M,0.10571816057224587,0.21102122900338324
Kanpur,TRAFFIC VIOLATION,20-29,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,30-39,F,0.21590626344296748,0.2545577232850594
Kanpur,TRAFFIC VIOLATION,30-39,M,0.09540811818077419,0.12734097916770967
Kanpur,TRAFFIC VIOLATION,30-39,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,40-49,F,0.2347456100138335,0.3106875289798781
Kanpur,TRAFFIC VIOLATION,40-49,M,0.1905941073306975,0.13725185038239682
Kanpur,TRAFFIC VIOLATION,40-49,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,50-59,F,0.2983134401942297,0.3771639284679949
Kanpur,TRAFFIC VIOLATION,50-59,M,0.16891555497941618,0.1638572217201195
Kanpur,TRAFFIC VIOLATION,50-59,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,60-69,F,0.19261373825850042,0.3381874112054502
Kanpur,TRAFFIC VIOLATION,60-69,M,0.1089832186060795,0.17719773836141922
Kanpur,TRAFFIC VIOLATION,60-69,X,0.0,0.0
Kanpur,TRAFFIC VIOLATION,70-79,F,0.30762560455044485,0.37330151293616415
Kanpur,TRAFFIC VIOLATION,70-79,M,0.1977463255747538,0.21281432745013362
Kanpur,TRAFFIC VIOLATION,70-79,X,0.0,0.0
Kanpur,VANDALISM,10-19,F,0.6575212305346791,1.2601759492169573
Kanpur,VANDALISM,10-19,M,0.3406279469087647,0.6052231383337797
Kanpur,VANDALISM,10-19,X,0.0,0.0
Kanpur,VANDALISM,20-29,F,0.335931698067378,1.1782252888066735
Kanpur,VANDALISM,20-29,M,0.2143971246295322,0.5784952869196641
Kanpur,VANDALISM,20-29,X,0.0,0.0
Kanpur,VANDALISM,30-39,F,0.502123728759129,0.7117162252829878
Kanpur,VANDALISM,30-39,M,0.21483577138975202,0.34850260740446454
Kanpur,VANDALISM,30-39,X,0.0,0.0
Kanpur,VANDALISM,40-49,F,0.5225477041591211,0.814631775808053
Kanpur,VANDALISM,40-49,M,0.4237552228092778,0.3549136193531157
Kanpur,VANDALISM,40-49,X,0.0,0.0
